file,dataset,subject_id,fs,window_idx,t_start_s,t_end_s,label,n_peaks,hr_mean,rr_gap_s,rr_ratio,template_r_median,rule1_hr,rule2_gap,rule3_ratio,reason
S2.pkl,PPG-DaLiA,S2,64,1395,6975.0,6985.0,unfit,20,115.81,1.047,3.35,0.6379,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1396,6980.0,6990.0,unfit,22,129.86,0.812,2.6,0.5121,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1397,6985.0,6995.0,unfit,20,121.2,0.969,3.1,0.4453,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1398,6990.0,7000.0,unfit,16,96.32,0.969,2.952,0.4965,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1399,6995.0,7005.0,acceptable,15,86.99,0.953,2.179,0.8011,True,True,True,borderline_template
S2.pkl,PPG-DaLiA,S2,64,1400,7000.0,7010.0,unfit,17,98.46,0.953,2.905,0.637,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1401,7005.0,7015.0,unfit,15,98.28,0.906,2.762,0.427,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1402,7010.0,7020.0,excellent,13,74.44,0.984,1.4,0.9926,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1403,7015.0,7025.0,excellent,14,80.52,0.828,1.205,0.986,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1404,7020.0,7030.0,excellent,13,76.67,1.125,1.756,0.9946,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1405,7025.0,7035.0,unfit,17,98.3,1.125,3.789,0.8267,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1406,7030.0,7040.0,unfit,16,99.83,0.797,2.684,0.8413,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1407,7035.0,7045.0,unfit,15,87.84,0.797,2.684,0.9955,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1408,7040.0,7050.0,unfit,14,80.13,1.203,4.053,0.9838,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1409,7045.0,7055.0,unfit,16,98.29,1.203,3.85,0.4276,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1410,7050.0,7060.0,unfit,17,105.39,0.781,2.5,0.2996,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1411,7055.0,7065.0,unfit,14,84.75,1.062,2.615,0.9435,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1412,7060.0,7070.0,unfit,16,97.3,1.047,3.526,0.7214,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1413,7065.0,7075.0,unfit,16,92.31,1.0,3.368,0.867,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1414,7070.0,7080.0,unfit,15,91.12,0.797,2.684,0.975,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1415,7075.0,7085.0,unfit,19,112.57,0.766,2.579,0.9259,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1416,7080.0,7090.0,unfit,18,107.02,0.797,2.429,0.5024,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1417,7085.0,7095.0,unfit,18,108.62,0.828,2.409,0.4655,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1418,7090.0,7100.0,unfit,22,130.06,0.828,2.789,0.7824,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1419,7095.0,7105.0,unfit,22,129.02,0.703,2.368,0.4121,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1420,7100.0,7110.0,unfit,18,105.46,0.938,2.4,0.6704,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1421,7105.0,7115.0,unfit,22,130.49,0.938,3.158,0.4605,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1422,7110.0,7120.0,unfit,21,123.27,0.953,3.211,0.8102,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1423,7115.0,7125.0,unfit,16,98.8,0.953,2.542,0.8016,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1424,7120.0,7130.0,unfit,16,100.7,0.906,2.9,0.8303,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1425,7125.0,7135.0,unfit,19,110.59,0.938,3.158,0.7824,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1426,7130.0,7140.0,unfit,21,124.27,0.938,3.158,0.6145,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1427,7135.0,7145.0,unfit,22,133.95,0.734,2.474,0.6971,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1428,7140.0,7150.0,unfit,20,126.23,0.75,2.526,0.6624,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1429,7145.0,7155.0,unfit,17,104.85,0.75,2.526,0.8018,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1430,7150.0,7160.0,unfit,19,111.48,0.75,2.526,0.8825,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1431,7155.0,7165.0,unfit,19,116.17,0.734,2.474,0.7627,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1432,7160.0,7170.0,unfit,20,124.51,1.0,3.368,0.7397,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1433,7165.0,7175.0,unfit,21,124.27,1.0,3.368,0.3033,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1434,7170.0,7180.0,unfit,19,113.13,0.797,2.55,0.7459,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1435,7175.0,7185.0,unfit,17,106.85,0.797,2.55,0.6906,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1436,7180.0,7190.0,unfit,16,96.16,0.828,2.789,0.8935,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1437,7185.0,7195.0,unfit,15,85.61,0.828,2.789,0.9696,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1438,7190.0,7200.0,excellent,13,76.8,1.047,1.558,0.987,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1439,7195.0,7205.0,unfit,15,86.02,1.062,3.579,0.8448,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1440,7200.0,7210.0,unfit,18,105.97,0.797,2.684,0.7706,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1441,7205.0,7215.0,unfit,22,129.44,0.766,2.579,0.7352,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1442,7210.0,7220.0,unfit,19,122.34,1.016,3.421,0.7588,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1443,7215.0,7225.0,unfit,18,108.26,1.016,3.25,0.8198,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1444,7220.0,7230.0,unfit,18,103.62,0.938,2.857,0.7769,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1445,7225.0,7235.0,excellent,14,80.65,1.078,2.156,0.9498,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1446,7230.0,7240.0,unfit,13,78.23,1.078,2.226,0.9852,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1447,7235.0,7245.0,unfit,15,93.99,0.797,2.55,0.9482,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1448,7240.0,7250.0,unfit,20,116.92,0.781,2.5,0.7472,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1449,7245.0,7255.0,unfit,19,116.17,0.797,2.55,0.8594,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1450,7250.0,7260.0,unfit,17,98.3,0.859,2.75,0.9817,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1451,7255.0,7265.0,unfit,17,99.1,0.859,2.895,0.9766,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1452,7260.0,7270.0,unfit,15,90.51,0.859,2.75,0.9384,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1453,7265.0,7275.0,excellent,12,72.95,1.125,1.946,0.9923,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1454,7270.0,7280.0,excellent,12,72.21,1.125,1.946,0.8929,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1455,7275.0,7285.0,excellent,12,71.35,0.969,1.55,0.9944,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1456,7280.0,7290.0,unfit,14,81.57,1.062,3.091,0.9784,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1457,7285.0,7295.0,unfit,15,91.58,1.062,3.091,0.8386,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1458,7290.0,7300.0,excellent,15,88.28,0.781,2.0,0.9852,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1459,7295.0,7305.0,excellent,13,81.85,0.828,1.233,0.9921,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1460,7300.0,7310.0,excellent,13,76.29,0.844,1.2,0.9966,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1461,7305.0,7315.0,excellent,13,79.72,0.828,1.395,0.9959,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1462,7310.0,7320.0,excellent,12,75.29,0.859,1.196,0.9941,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1463,7315.0,7325.0,excellent,13,75.05,0.859,1.17,0.9967,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1464,7320.0,7330.0,excellent,13,77.32,0.797,1.085,0.9959,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1465,7325.0,7335.0,excellent,13,79.04,0.797,1.109,0.9964,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1466,7330.0,7340.0,excellent,13,78.1,0.797,1.109,0.9977,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1467,7335.0,7345.0,excellent,13,78.1,0.797,1.085,0.997,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1468,7340.0,7350.0,excellent,13,78.5,0.797,1.085,0.9956,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1469,7345.0,7355.0,excellent,13,76.93,1.031,1.941,0.9948,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1470,7350.0,7360.0,excellent,13,77.32,1.031,1.941,0.9938,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1471,7355.0,7365.0,unfit,14,85.19,1.031,3.3,0.9789,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1472,7360.0,7370.0,unfit,15,85.47,0.938,3.0,0.9479,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1473,7365.0,7375.0,unfit,14,87.73,1.203,3.5,0.9779,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1474,7370.0,7380.0,unfit,15,86.57,0.859,2.5,0.8265,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1475,7375.0,7385.0,excellent,13,72.68,0.906,1.208,0.9956,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1476,7380.0,7390.0,excellent,13,75.91,0.906,1.568,0.9803,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1477,7385.0,7395.0,excellent,13,78.63,0.875,1.6,0.9971,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1478,7390.0,7400.0,excellent,12,73.59,0.891,1.213,0.9961,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1479,7395.0,7405.0,excellent,13,74.2,0.844,1.102,0.9974,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1480,7400.0,7410.0,excellent,12,72.95,0.906,1.184,0.9979,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1481,7405.0,7415.0,unfit,17,98.3,0.906,2.9,0.934,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1482,7410.0,7420.0,unfit,20,117.3,1.125,3.6,0.694,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1483,7415.0,7425.0,unfit,18,106.84,1.125,3.6,0.5835,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1484,7420.0,7430.0,unfit,17,97.22,0.906,2.762,0.872,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1485,7425.0,7435.0,unfit,15,85.74,0.906,2.762,0.9692,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1486,7430.0,7440.0,unfit,16,92.75,1.156,3.083,0.7016,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1487,7435.0,7445.0,unfit,17,112.73,1.0,3.368,0.7405,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1488,7440.0,7450.0,unfit,18,109.71,1.016,3.421,0.5902,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1489,7445.0,7455.0,unfit,15,87.56,1.094,3.333,0.6436,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1490,7450.0,7460.0,unfit,15,91.43,1.094,3.684,0.6078,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1491,7455.0,7465.0,unfit,17,102.57,0.953,3.211,0.2324,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1492,7460.0,7470.0,unfit,19,115.97,0.828,2.65,0.6299,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1493,7465.0,7475.0,unfit,19,117.55,0.797,2.55,0.5973,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1494,7470.0,7480.0,unfit,16,94.89,0.891,2.591,0.958,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1495,7475.0,7485.0,unfit,14,83.76,0.891,2.478,0.9603,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1496,7480.0,7490.0,unfit,16,95.21,0.812,2.6,0.9655,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1497,7485.0,7495.0,unfit,16,96.32,1.0,3.2,0.8744,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1498,7490.0,7500.0,unfit,15,92.05,1.0,3.368,0.9807,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1499,7495.0,7505.0,unfit,16,100.35,1.0,3.368,0.7452,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1500,7500.0,7510.0,unfit,13,86.94,0.844,2.571,0.8197,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1501,7505.0,7515.0,unfit,15,88.86,0.938,3.158,0.9879,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1502,7510.0,7520.0,unfit,17,104.14,0.938,3.158,0.8604,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1503,7515.0,7525.0,unfit,17,97.83,0.828,2.789,0.957,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1504,7520.0,7530.0,unfit,18,108.08,0.984,3.316,0.8693,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1505,7525.0,7535.0,unfit,19,117.55,0.984,3.316,0.7028,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1506,7530.0,7540.0,unfit,20,121.8,0.859,2.895,0.802,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1507,7535.0,7545.0,unfit,19,111.84,0.906,3.053,0.4935,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1508,7540.0,7550.0,unfit,16,91.87,0.969,3.263,0.7192,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1509,7545.0,7555.0,unfit,13,81.41,1.0,2.065,0.6132,True,True,True,template_low
S2.pkl,PPG-DaLiA,S2,64,1510,7550.0,7560.0,unfit,12,79.4,1.203,3.5,0.9583,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1511,7555.0,7565.0,unfit,14,79.74,1.203,3.5,0.7005,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1512,7560.0,7570.0,unfit,16,93.81,1.0,3.368,0.4451,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1513,7565.0,7575.0,unfit,16,92.46,0.984,2.52,0.7133,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1514,7570.0,7580.0,excellent,14,81.97,0.828,2.12,0.9812,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1515,7575.0,7585.0,excellent,13,76.42,0.891,1.839,0.988,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1516,7580.0,7590.0,excellent,12,73.21,1.047,1.634,0.9972,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1517,7585.0,7595.0,unfit,14,84.47,1.078,3.45,0.922,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1518,7590.0,7600.0,unfit,18,110.46,0.969,3.1,0.7615,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1519,7595.0,7605.0,unfit,18,112.16,0.969,3.263,0.7192,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1520,7600.0,7610.0,unfit,17,102.4,0.75,2.526,0.9631,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1521,7605.0,7615.0,unfit,17,98.62,0.938,3.0,0.6911,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1522,7610.0,7620.0,unfit,14,87.12,0.969,3.1,0.2091,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1523,7615.0,7625.0,unfit,13,81.41,1.109,3.381,0.8673,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1524,7620.0,7630.0,unfit,14,88.67,0.984,3.0,0.7117,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1525,7625.0,7635.0,unfit,14,80.78,0.922,2.95,0.9924,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1526,7630.0,7640.0,unfit,16,92.6,0.859,2.75,0.92,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1527,7635.0,7645.0,unfit,16,102.13,0.812,2.6,0.664,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1528,7640.0,7650.0,unfit,17,96.6,0.812,2.6,0.8142,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1529,7645.0,7655.0,unfit,14,82.79,1.094,2.414,0.9628,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1530,7650.0,7660.0,unfit,14,86.67,1.094,3.684,0.8806,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1531,7655.0,7665.0,unfit,17,97.68,0.891,3.0,0.9431,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1532,7660.0,7670.0,unfit,16,95.05,1.047,3.526,0.687,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1533,7665.0,7675.0,unfit,15,89.15,1.047,3.526,0.8807,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1534,7670.0,7680.0,unfit,14,84.9,1.047,3.526,0.6261,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1535,7675.0,7685.0,unfit,13,79.04,1.047,2.233,0.9591,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1536,7680.0,7690.0,unfit,15,90.81,0.953,2.652,0.5746,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1537,7685.0,7695.0,unfit,17,107.79,0.844,2.7,0.2545,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1538,7690.0,7700.0,unfit,15,91.58,0.859,2.75,0.729,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1539,7695.0,7705.0,excellent,13,73.73,0.859,1.1,0.9985,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1540,7700.0,7710.0,unfit,15,87.56,1.125,3.13,0.9016,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1541,7705.0,7715.0,unfit,18,105.12,1.062,2.957,0.7388,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1542,7710.0,7720.0,unfit,16,106.67,1.062,3.579,0.7901,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1543,7715.0,7725.0,unfit,14,88.35,1.094,3.684,0.5948,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1544,7720.0,7730.0,unfit,13,80.28,1.062,2.72,0.8061,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1545,7725.0,7735.0,unfit,15,88.13,1.062,3.4,0.5794,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1546,7730.0,7740.0,unfit,16,95.36,1.047,3.35,0.4712,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1547,7735.0,7745.0,unfit,19,113.5,1.047,3.35,0.6507,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1548,7740.0,7750.0,unfit,17,107.04,0.984,3.15,0.6361,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1549,7745.0,7755.0,unfit,13,80.14,1.203,3.208,0.3168,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1550,7750.0,7760.0,unfit,13,76.17,1.203,3.208,0.9568,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1551,7755.0,7765.0,unfit,12,72.7,1.094,1.892,0.2227,True,True,True,template_low
S2.pkl,PPG-DaLiA,S2,64,1552,7760.0,7770.0,excellent,13,78.5,1.094,2.059,0.9815,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1553,7765.0,7775.0,unfit,16,100.52,0.875,2.947,0.7189,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1554,7770.0,7780.0,unfit,16,94.74,1.094,3.684,0.9139,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1555,7775.0,7785.0,excellent,13,75.91,1.141,2.086,0.9826,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1556,7780.0,7790.0,unfit,13,78.63,1.141,3.65,0.9793,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1557,7785.0,7795.0,unfit,13,81.85,0.844,2.7,0.9909,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1558,7790.0,7800.0,unfit,14,86.82,0.844,2.842,0.9928,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1559,7795.0,7805.0,unfit,17,99.58,1.031,3.474,0.9623,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1560,7800.0,7810.0,unfit,14,86.82,1.031,3.474,0.908,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1561,7805.0,7815.0,excellent,12,69.7,0.938,1.2,0.995,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1562,7810.0,7820.0,excellent,13,76.42,0.844,1.35,0.9884,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1563,7815.0,7825.0,unfit,14,82.51,1.078,3.45,0.9856,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1564,7820.0,7830.0,unfit,16,97.63,1.078,3.45,0.777,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1565,7825.0,7835.0,unfit,17,106.85,0.891,3.0,0.4781,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1566,7830.0,7840.0,unfit,16,95.52,0.891,3.0,0.9679,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1567,7835.0,7845.0,unfit,14,82.92,0.844,2.842,0.9742,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1568,7840.0,7850.0,excellent,13,76.8,1.0,1.939,0.9947,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1569,7845.0,7855.0,excellent,13,78.63,1.0,1.73,0.993,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1570,7850.0,7860.0,excellent,13,78.37,0.781,1.064,0.9974,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1571,7855.0,7865.0,excellent,13,79.86,0.812,1.677,0.9935,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1572,7860.0,7870.0,excellent,13,77.32,0.812,1.106,0.9931,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1573,7865.0,7875.0,excellent,13,77.58,0.797,1.085,0.9956,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1574,7870.0,7880.0,excellent,13,77.84,0.797,1.062,0.9949,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1575,7875.0,7885.0,excellent,14,79.87,0.781,1.087,0.9949,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1576,7880.0,7890.0,unfit,15,89.45,1.172,3.0,0.9823,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1577,7885.0,7895.0,unfit,17,99.58,1.172,3.571,0.5308,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1578,7890.0,7900.0,unfit,15,94.32,0.781,2.632,0.8209,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1579,7895.0,7905.0,unfit,16,92.01,0.844,2.842,0.9793,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1580,7900.0,7910.0,unfit,16,96.48,0.844,2.7,0.9664,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1581,7905.0,7915.0,unfit,14,85.04,0.875,2.545,0.7507,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1582,7910.0,7920.0,excellent,12,72.95,0.875,1.12,0.9974,True,True,True,all_pass
S2.pkl,PPG-DaLiA,S2,64,1583,7915.0,7925.0,unfit,15,88.86,0.828,2.65,0.9923,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1584,7920.0,7930.0,unfit,16,95.05,0.828,2.65,0.9307,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1585,7925.0,7935.0,unfit,15,90.2,0.797,2.429,0.9836,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1586,7930.0,7940.0,unfit,15,92.69,0.812,2.476,0.9436,True,True,False,rr_ratio_high
S2.pkl,PPG-DaLiA,S2,64,1587,7935.0,7945.0,unfit,14,84.75,1.234,3.762,0.919,True,True,False,rr_ratio_high
